time [s],concentration of A [mol/m3],concentration of B [mol/m3],concentration of R [mol/m3],concentration of S [mol/m3],concentration of T [mol/m3],rate of reaction of A [mol/m3·s],rate of reaction of B [mol/m3·s],rate of reaction of R [mol/m3·s],rate of reaction of S [mol/m3·s],rate of reaction of T [mol/m3·s],reactor temperature [K],jacket temperature [K],reactor setpoint temperature,volume of reaction mixture [m3],viscosity of the reaction mixture [Pa·s],shaft power of the impeller [W],heat released by reaction [W],cumulative_heat_released [J],heat removed by cooling water [W],cumulative heat removed by cooling water [J],conversion [-],cooling water flowrate [m3/s],stage
4000.0,-2.6095620096062664,-0.09151371540784292,7.977905748762414,6.371171844703261,3.4687533884323516,0.0,0.0,0.0,0.0,0.0,297.62050812918983,287.7881656145554,273,1.1999999999999995,0.9686477456084935,3292.980799785795,0.0,0.0,0.0,0.0,-21.128351525039328,6.771411276295068e-07,0
4050.0,6.457583522624653,9.833783614791928,-0.0027585008353117548,5.22264962516095,0.9069098213824999,0.0,0.0,0.0,0.0,0.0,294.3567063667318,284.4887701775382,273,1.2149999999999996,1.0347706436359478,3312.221566652338,0.0,0.0,0.0,0.0,55.758491143308895,1.695912593695876e-06,0
4100.0,-3.3052030418876006,-7.13196595867829,8.668657702629085,2.4278182347299246,-1.4252056409416949,0.0,0.0,0.0,0.0,0.0,299.6382173425035,290.6502699761876,273,1.2299999999999995,1.153526573158051,3344.5055559090106,0.0,0.0,0.0,0.0,-27.027191729217947,3.123488909395433e-06,0
4150.0,3.821438106968933,7.573939269125435,-0.14753371266679308,-0.24468946505160985,4.268615758163268,0.0,0.0,0.0,0.0,0.0,299.7360772060292,284.568421905329,273,1.2449999999999997,0.8629564039766331,3259.9021877946097,0.0,0.0,-0.0,0.0,33.4047198153947,-2.3411491461789183e-07,0
4200.0,-1.6715158725175672,-3.2002929327185363,-0.9551825017253683,1.8719341818532382,8.010165514818716,0.0,0.0,0.0,0.0,0.0,296.67567055410007,289.1808399141541,273,1.2599999999999996,1.1148762668073438,3334.2874934552888,0.0,0.0,-0.0,0.0,-13.173984243559833,-1.384541190243812e-06,0
4250.0,-3.3632295298948227,-6.796210739180265,2.1508356829300026,1.0650661993080062,-14.658454184256781,0.0,0.0,0.0,0.0,0.0,295.609679375563,287.54233861983073,273,1.2749999999999995,0.9434234439788828,3285.3643125183908,0.0,0.0,0.0,0.0,-27.519240019184057,7.00653202265793e-08,0
4300.0,1.4435506242506657,-0.9829361515502097,-2.5752481218932384,0.2474224032405511,2.7708490284996556,0.0,0.0,0.0,0.0,0.0,294.6207003739012,290.40334002218555,273,1.2899999999999996,1.0457632172747113,3315.3258639316546,0.0,0.0,-0.0,0.0,13.240903086425735,-5.517733255880927e-07,0
4350.0,-0.5753061949835536,-0.39011380290845843,-1.2711833444205534,-0.8560294708593313,0.9698572556719205,0.0,0.0,0.0,0.0,0.0,292.73316953710014,285.6651644331909,273,1.3049999999999995,0.8854852451269829,3267.2218676083803,0.0,0.0,0.0,0.0,-3.8784346454559615,5.57202224518141e-07,0
4400.0,-10.263786004767205,-0.6477351955733774,-1.7746848166816132,7.280417694628513,-2.478078632470397,0.0,0.0,0.0,0.0,0.0,296.42584603326833,286.37808344001417,273,1.3199999999999996,0.928945902056577,3280.918141849601,0.0,0.0,0.0,0.0,-86.03401714739705,7.486916102388031e-07,0
4450.0,4.1173969305487415,-2.867643070421966,-0.23497396728935058,3.521556487064823,-5.069699629302226,0.0,0.0,0.0,0.0,0.0,298.331728034139,286.19375851999774,273,1.3349999999999995,1.159985255823695,3346.1880436771544,0.0,0.0,-0.0,0.0,35.914367358163474,-6.34257471640593e-07,0
4500.0,4.699713612076704,2.068122532697651,2.4751981061475528,-5.349345466641027,-11.686425172781371,0.0,0.0,0.0,0.0,0.0,299.4356245100358,291.73644545544175,273,1.3499999999999996,1.2359362671484913,3365.4757265865614,0.0,0.0,0.0,0.0,40.8522489568036,7.525391303228127e-07,0
4550.0,-4.542123820437593,-11.692397206887748,6.625131641193277,-0.5773411641267967,-3.240595111732733,0.0,0.0,0.0,0.0,0.0,298.61723650083815,289.35465025880023,273,1.3649999999999995,0.8819176100963597,3266.073124724138,0.0,0.0,-0.0,0.0,-37.51593186860606,-5.533819922183998e-07,0
4600.0,3.6508810601433734,10.385910511282146,4.546237050560655,-2.2656447366294694,3.6515030261025787,0.0,0.0,0.0,0.0,0.0,293.89211074508785,285.2915273301433,273,1.3799999999999997,0.9243393874149506,3279.491626556407,0.0,0.0,-0.0,0.0,31.958444052130496,-4.424889648117704e-08,0
4650.0,4.956104063749629,-2.6088835547974516,-3.703048978165077,4.906272490094023,2.1136177201592194,0.0,0.0,0.0,0.0,0.0,299.3001246308267,288.60431846659645,273,1.3949999999999996,1.021790301658494,3308.5226039041745,0.0,0.0,-0.0,0.0,43.02636784012461,-5.235151479118318e-07,0
4700.0,-0.3983647654985968,0.12350772535207612,9.512648996932816,-4.798340043068133,-3.364457895782367,0.0,0.0,0.0,0.0,0.0,294.3780577756041,287.2200485517737,273,1.4099999999999997,1.0337552160358068,3311.9335158600456,0.0,0.0,-0.0,0.0,-2.378021113770295,-1.2069857913379757e-06,0
4750.0,-3.509519250362987,-5.826718699152096,1.2427409141797379,0.05805599232867029,5.735102076122675,0.0,0.0,0.0,0.0,0.0,297.8058400113557,289.4508821778105,273,1.4249999999999996,0.9472392456258965,3286.5269585376923,0.0,0.0,-0.0,0.0,-28.759735683629945,-2.078643822560717e-06,0
4800.0,7.629155622326063,6.577461530917374,3.23013456647446,-1.7634805342734092,-3.4119547601263074,0.0,0.0,0.0,0.0,0.0,295.7590518752503,287.3111064650041,273,1.4399999999999995,0.9104284725443043,3275.1482512942225,0.0,0.0,0.0,0.0,65.69309287482045,8.668909951134321e-07,0
4850.0,-5.721636306710266,2.615186725393517,1.435804571370197,1.4082319072842582,-2.0377549855770956,0.0,0.0,0.0,0.0,0.0,298.1504741787665,289.91022363432194,273,1.4549999999999994,1.0896183582161725,3327.4648851920842,0.0,0.0,0.0,0.0,-47.517865843860754,3.4813149380794306e-07,0
4900.0,5.646957917742221,-0.9025748880187506,2.96601888183674,12.82947250814253,-2.6936148729177143,0.0,0.0,0.0,0.0,0.0,295.03880120115815,291.93180851436466,273,1.4699999999999993,1.1797362211199416,3351.2905633010196,0.0,0.0,0.0,0.0,48.88461411950038,4.1006704258272604e-07,0
4950.0,7.3683424065270575,-1.9542924528467411,-0.18832173313918937,1.2868493058680028,5.468007554665153,0.0,0.0,0.0,0.0,0.0,296.19365278509423,289.5362657124731,273,1.4849999999999992,0.6587100849897871,3184.80636991019,0.0,0.0,-0.0,0.0,63.481470196251834,-2.112862045680231e-06,0
5000.0,-1.2188250657734117,-0.655383219816339,-6.1704578471574,2.098762076607798,0.9792980255309938,0.0,0.0,0.0,0.0,0.0,298.8347394285815,289.7605916596095,273,1.4999999999999993,0.7078822320256635,3204.5746648209015,0.0,0.0,-0.0,0.0,-9.335293587076931,-7.695717355528546e-07,0
5050.0,-3.517713799335744,-2.8610436943610833,4.137680574334409,0.43736870575993847,7.928958676771872,0.0,0.0,0.0,0.0,0.0,297.00529651105245,289.6607901060234,273,1.5149999999999992,1.011833686773298,3305.6602483151005,0.0,0.0,-0.0,0.0,-28.829223153017836,-1.8458465401584782e-06,0
5100.0,0.8856163701275509,7.841660910805391,-3.5371579455538904,-5.247826340295902,4.694973834743386,0.0,0.0,0.0,0.0,0.0,295.7474927712758,287.7224805405189,273,1.5299999999999994,0.9586405105136586,3289.9784469152273,0.0,0.0,-0.0,0.0,8.509777611097519,-6.023788255569568e-07,0
5150.0,-9.867675130048967,-8.836618258059053,-5.775657049857983,-4.044815285940034,1.9555108642711798,0.0,0.0,0.0,0.0,0.0,296.1780229223755,285.2096458127224,273,1.5449999999999993,1.0037821064310188,3303.329291912997,0.0,0.0,0.0,0.0,-82.67510839321172,1.3666378969802503e-06,0
5200.0,1.5590657220214172,-2.5503251223789274,1.0889364773485974,2.111155751630594,6.36206624469146,0.0,0.0,0.0,0.0,0.0,301.1690866355803,287.1650807358664,273,1.5599999999999994,1.01354141533552,3306.152760020589,0.0,0.0,0.0,0.0,14.220438610207427,2.291143771571013e-07,0
5250.0,-13.48061358579728,1.8218866489375716,-2.452801409374409,0.5443067698035454,4.220384026035129,0.0,0.0,0.0,0.0,0.0,295.69247326268334,287.07386318240776,273,1.5749999999999993,0.9262543420187905,3280.0853393303514,0.0,0.0,-0.0,0.0,-113.31180983691266,-1.711377575623167e-07,0
5300.0,14.528051912661413,2.515338654288246,-6.738155742946962,-0.3068356224099862,-5.300302640266806,0.0,0.0,0.0,0.0,0.0,296.5070252371283,286.92522044662263,273,1.5899999999999992,1.0774147057600123,3324.1252299214275,0.0,0.0,-0.0,0.0,124.19379210532622,-8.264221135591362e-07,0
5350.0,-3.0319899530845866,-3.3600305105366965,3.622989765178906,2.249241051728257,-1.74873819052197,0.0,0.0,0.0,0.0,0.0,296.3171463393678,287.4467756415691,273,1.6049999999999993,0.9489139400473319,3287.036029755923,0.0,0.0,0.0,0.0,-24.71042161683151,1.8185035662820675e-07,0
5400.0,-15.970891827592936,-4.217226265523053,-4.7183195138895275,-3.2880706897057435,4.92481878061556,0.0,0.0,0.0,0.0,0.0,296.8596306982075,287.30050274867426,273,1.6199999999999992,1.0022483697184115,3302.8835978607535,0.0,0.0,-0.0,0.0,-134.42866857671535,-7.043071675454757e-08,0
5450.0,2.3912534470017013,-0.9872789287460291,1.8142983931946064,3.9997294136072625,-12.981402939745621,0.0,0.0,0.0,0.0,0.0,293.72652002849287,290.4149598472482,273,1.6349999999999993,1.140876692269759,3341.189862467764,0.0,0.0,0.0,0.0,21.27715634498352,5.040139505981306e-07,0
5500.0,4.456132985824176,5.0607978745236,5.733211043150941,-7.939108744044584,1.1058105345693339,0.0,0.0,0.0,0.0,0.0,296.44071735031696,288.84659692390267,273,1.6499999999999992,0.9563915850693381,3289.30026313047,0.0,0.0,0.0,0.0,38.78675378843302,9.7398519573158e-07,0
5550.0,-0.3839805684402963,1.0811264215550245,0.808097463891452,5.670043666054912,-2.045590114869252,0.0,0.0,0.0,0.0,0.0,298.22169092060204,288.28616502528854,273,1.664999999999999,0.945323703314898,3285.943781823799,0.0,0.0,-0.0,0.0,-2.256047170349983,-7.994958756838364e-07,0
5600.0,-4.643070326173751,-4.8692150702228405,1.2092769353279895,-0.17626289197756245,-3.432007785514681,0.0,0.0,0.0,0.0,0.0,293.29513704325876,286.2625936750467,273,1.679999999999999,0.7299837198632242,3213.0660324360333,0.0,0.0,-0.0,0.0,-38.37192983145621,-2.3771778011322423e-07,0
5650.0,-0.2893865140640888,-0.18620808716658316,5.738606141448375,-0.4218115002022688,2.4696800142006867,0.0,0.0,0.0,0.0,0.0,295.39479889715017,289.3719168165119,273,1.694999999999999,0.6326592977690397,3173.791478395264,0.0,0.0,-0.0,0.0,-1.45391620748728,-7.391912976544317e-07,0
5700.0,-5.313757397389601,-6.168567629806054,-13.71123648283207,1.0099362749169658,-0.40754567773746925,0.0,0.0,0.0,0.0,0.0,295.3212447103254,289.11194126006853,273,1.7099999999999989,1.1077521795624863,3332.3751202831963,0.0,0.0,0.0,0.0,-44.059167467707155,2.1234563174024028e-07,0
5750.0,2.907310875761561,1.0770000141679743,0.7386405589279348,4.591660788178179,8.952790199937898,0.0,0.0,0.0,0.0,0.0,301.2419044804519,290.7375668699627,273,1.724999999999999,0.940061431195906,3284.336773335583,0.0,0.0,0.0,0.0,25.65317812514007,1.4924344420486858e-07,0
5800.0,-0.198862421028628,-2.066589349093623,-3.3350866936669084,-1.1695527461166009,-1.2286882059546154,0.0,0.0,0.0,0.0,0.0,296.69276004766505,286.14855906800165,273,1.7399999999999989,0.9170723160464105,3277.2293671750213,0.0,0.0,-0.0,0.0,-0.6862973715293339,-1.589295685268307e-06,0
5850.0,5.12668231956777,-9.910445240587638,-5.757567504855743,-1.0170343786638614,-3.9264204727591796,0.0,0.0,0.0,0.0,0.0,297.2819790796387,283.12650877189424,273,1.754999999999999,1.1434290724602003,3341.8610716948956,0.0,0.0,-0.0,0.0,44.472823449677804,-7.840732362416696e-07,0
5900.0,-0.37342091169747377,1.0822337092079701,-2.8389174438079525,3.3273687016603355,3.7016595298941315,0.0,0.0,0.0,0.0,0.0,296.42620706502515,285.3637359515373,273,1.769999999999999,0.8039621102909146,3239.945309888124,0.0,0.0,-0.0,0.0,-2.1665042526002782,-4.166185017616939e-07,0
5950.0,2.40730735179132,-5.583259356589382,-2.5623840325926173,-0.3023508706739563,-5.080776167265926,0.0,0.0,0.0,0.0,0.0,296.7773743656588,287.70225845622394,273,1.784999999999999,1.2054571303522268,3357.8422098591395,0.0,0.0,0.0,0.0,21.41328894011882,1.4332235921546055e-06,0
6000.0,-4.5287299432753745,0.5976577034864344,-4.949790577555703,-11.287781010787413,1.5542805293565676,0.0,0.0,0.0,0.0,0.0,296.56483786551644,288.49051678267074,273,1.799999999999999,0.9299905642202134,3281.2408440822146,0.0,0.0,-0.0,0.0,-37.40235555923394,-1.2894781657678188e-06,0
6050.0,4.500730716806681,1.6903357072178362,7.691169041602564,-8.989780389528388,1.804315649804313,0.0,0.0,0.0,0.0,0.0,301.93064517103585,292.77942305342185,273,1.814999999999999,0.9429619295656341,3285.2234347012163,0.0,0.0,0.0,0.0,39.16492999760802,5.519266501344624e-07,0
6100.0,3.3424288422244945,-3.4616448624735714,-5.279224702272842,1.6093900807354684,7.4003287617305205,0.0,0.0,0.0,0.0,0.0,297.1577233724192,287.46440625597614,273,1.829999999999999,1.1126257025472435,3333.6843579135507,0.0,0.0,-0.0,0.0,29.34285604093898,-3.3865991490892354e-08,0
6150.0,11.686802968696945,5.335405124639045,-3.8705165749012584,2.1568667118040454,-1.3762157813555493,0.0,0.0,0.0,0.0,0.0,297.96163349729545,289.96906361517307,273,1.8449999999999986,1.1284050929476273,3337.8939138479286,0.0,0.0,-0.0,0.0,100.10080057236061,-2.569271990189615e-07,0
6200.0,3.5443304672312372,-0.2993545011582452,-1.3360331896858164,-10.508202422059336,-2.6619593403022686,0.0,0.0,0.0,0.0,0.0,299.9694545051636,286.41679629691106,273,1.8599999999999988,0.9652409857527695,3291.961517742158,0.0,0.0,-0.0,0.0,31.054925006987414,-5.902247455945338e-07,0
6250.0,5.678299517821862,3.617932691637752,2.442804328183917,4.270769797185956,0.8797098189268805,0.0,0.0,0.0,0.0,0.0,296.4248637170705,286.26123670280106,273,1.8749999999999987,1.0087330815094109,3304.7643522993235,0.0,0.0,-0.0,0.0,49.15038206882154,-5.039322462707952e-07,0
6300.0,5.6855822669691705,0.3155920095391204,2.68682324792735,2.9178040717374287,3.138991978629078,0.0,0.0,0.0,0.0,0.0,298.1142990487752,286.276843131089,273,1.8899999999999988,0.921355706387477,3278.5645626307933,0.0,0.0,-0.0,0.0,49.2121377322651,-8.936924645776249e-07,0
6350.0,-1.6309991088723632,-2.724508043209068,-3.564861100679593,2.44165825346022,1.1743755109151883,0.0,0.0,0.0,0.0,0.0,299.5262060096816,287.4214533385107,273,1.9049999999999987,1.0926612357757421,3328.2931468789293,0.0,0.0,-0.0,0.0,-12.830413489043337,-7.825213071815904e-07,0
6400.0,-5.472279098417517,3.60728695562144,1.1033610095444744,6.154160740417442,8.40493905657508,0.0,0.0,0.0,0.0,0.0,298.96558864044493,286.5760692790658,273,1.9199999999999988,1.1268763681994427,3337.4880324097107,0.0,0.0,-0.0,0.0,-45.403386885287574,-1.392440650879406e-06,0
6450.0,-0.06752793664111839,1.4654715220874808,3.708463851373727,-16.189343678239467,2.104388603843383,0.0,0.0,0.0,0.0,0.0,301.21522309830357,290.5643332660384,273,1.9349999999999987,1.048515151216763,3316.0990345970895,0.0,0.0,-0.0,0.0,0.4273820992739275,-5.123239290619289e-07,0
6500.0,-7.580549442405643,-7.431185882749034,-2.1013394023072425,-6.471958120959577,3.373738961508452,0.0,0.0,0.0,0.0,0.0,296.52932579682283,289.59491197950126,273,1.9499999999999988,0.9729160850747307,3294.2538142292533,0.0,0.0,-0.0,0.0,-63.280926146607456,-8.091405867158058e-07,0
6550.0,-2.3995528611673778,6.128456425084895,3.1539371278675827,-1.5189980714399687,7.3616244914746884,0.0,0.0,0.0,0.0,0.0,295.6777252322973,289.6925650708383,273,1.9649999999999987,0.9436249933814073,3285.4258182055346,0.0,0.0,0.0,0.0,-19.347533041698874,5.515097088167295e-07,0
6600.0,-3.7399294118133213,-2.7120505201768,2.4624727927365897,-3.8836148763255487,10.089778528511456,0.0,0.0,0.0,0.0,0.0,298.5667006478205,289.3546836707635,273,1.9799999999999989,1.0423336261779172,3314.3600862629955,0.0,0.0,0.0,0.0,-30.713549016574408,8.156423689729892e-07,0
6650.0,3.8976776711950043,1.6053348612535783,5.927722153145437,0.020850179876856147,-3.6964217007112428,0.0,0.0,0.0,0.0,0.0,296.3344462648665,290.11371143198477,273,1.9949999999999986,0.912595899761145,3275.828539234949,0.0,0.0,0.0,0.0,34.051209866637,1.997568740908907e-06,0
6699.335,74.6296544535024,25.750271265612692,2.2949820747038205,3.6506891124237493,-1.7485889551322904,1.4999999999713474,0.4999999999713477,2.865220108191704e-11,9.76078909115557e-23,5.304049943221776e-34,295.21818926404757,285.1986635836323,273,1.9949999999999986,1.4648405273131826,3418.9743048519044,1.6624108636317026e-05,0.0,-0.2680569068708271,0.0,633.8384693906881,-2.8626233880428445e-07,0
6748.67,151.0497995888193,43.407187708606166,1.0384435144518693,3.403108643181578,4.868782070445718,1.4999999998027866,0.49999999980278753,1.9721189154829281e-10,1.2909555219255862e-21,5.386629157041749e-34,295.721639111242,288.06962234492215,273,1.9949999999999986,1.5243243186283812,3431.949281334973,6.481970016992401e-05,0.00041007519978635053,-0.6255571192543925,-6.612293750236133,1281.8597959289161,-3.41676187078878e-07,0
6798.005,212.4070349003312,86.05863688207444,-1.8588569867640026,-0.017984461578123136,4.228162191558632,1.4999999997046751,0.4999999997046739,2.9532684172922437e-10,2.38937310131305e-18,2.0180834122320044e-27,297.42955126892474,291.21531760647906,273,1.9949999999999986,1.5569084962355157,3438.920362237191,0.00014234069200534297,0.0024190903535143025,-2.7247549542223535,-28.655517739680008,1802.1518857813999,-1.0162304569881326e-06,0
6847.34,297.6084202873349,94.27972924837134,3.955150422713136,8.68297027278617,8.5218135551744,1.4999999992907482,0.4999999992907483,7.092518590338368e-10,3.1414749288522587e-18,2.7571137027352312e-27,294.72410191768523,287.37346113402106,273,1.9949999999999986,1.747885901027404,3478.082841653297,0.0002472403774077107,0.007529219327497705,8.417973955357947,-111.2993408121677,2524.635658661138,2.4103826099393135e-06,0
6896.675,363.91787677452515,128.71104020934143,11.899154081021045,0.10443433379941383,-3.028094759324058,1.499999998538559,0.4999999985385596,1.4614400554231054e-09,1.6868561721364258e-18,1.5676854001577557e-27,299.23178584670853,291.2774215789629,273,1.9949999999999986,1.8039866276091796,3489.1032892146063,0.0003777989182373871,0.017139210357244212,7.997200114265324,29.13813889834468,3086.9211905555253,1.8730368493641173e-06,0
6946.01,440.9405753010631,146.74692801306074,-2.738014414020299,-11.661017135032472,4.683733808908897,1.4999999976973617,0.4999999976973622,2.3026375155906616e-09,5.697663797836848e-19,5.56288059164227e-28,297.7541739165948,287.0799237547093,273,1.9949999999999986,1.7767194653094558,3483.771728854856,0.0005325273567739369,0.03255736718256967,-1.5839921220306252,434.05944526077695,3740.0520002960916,-3.1591171394402695e-07,0
6995.345,513.454907530965,174.2454550722352,-1.347716809935952,-13.130672578430133,2.5608257435125075,1.4999999967671551,0.49999999676715573,3.232844239536506e-09,-2.097944482059633e-19,-2.7707832024534806e-28,294.97064479402866,290.98530126004357,273,1.9949999999999986,1.9897234549169636,3524.29132557414,0.0007101343778014833,0.05501284057141152,-6.114338950555376,592.2572534092265,4354.953132470707,-1.0677158728313295e-06,0
7044.68,592.4650794915295,208.59341829537382,-5.172819539817692,4.265207852060662,2.9086153389108578,1.4999999957479395,0.49999999574794,4.252060227260644e-09,-6.518263118325133e-19,-9.324137380709769e-28,299.1833122328062,291.0375310156003,273,1.9949999999999986,1.8918349166415804,3505.980092316345,0.0009095038568764372,0.08566619890905072,-0.5528958376253635,402.35867167621115,5024.937157667706,-8.627903651918055e-08,0
7094.015,662.8705389929987,225.8959229934702,7.964502452352394,2.7321511006650003,3.8697511790913977,1.4999999946397122,0.49999999463971456,5.360285478763062e-09,-7.563292110959725e-19,-1.4097181943126523e-27,298.68937376522246,289.4747968764497,273,1.9949999999999986,2.1648557416132785,3555.923502179938,0.0011296747896566224,0.12561862506296834,-9.710351777405423,237.89465753876266,5621.955642530419,-1.375394234253503e-06,0
7143.35,736.1355981098529,249.0835109814615,-3.9596473865689825,-4.83638635229724,1.914294492757977,1.499999993442476,0.49999999344247936,6.5575199940437734e-09,-5.233031459963356e-19,-1.708991688970378e-27,294.61541752807204,291.6320169188506,273,1.9949999999999986,2.1072782310891505,3545.6708574902755,0.0013698232999489256,0.17592006432632262,10.436260339496776,-15.274003005009462,6243.222727455966,1.3583521797756645e-06,0
7192.685,815.4458258005983,273.7433177876472,4.7716335937503205,2.5718152566925028,-3.0960538908189776,1.499999992156235,0.49999999215623614,7.843763773102775e-09,4.7251883466389267e-20,-1.8302342220441624e-27,295.2507052047193,287.6638607547037,273,1.9949999999999986,1.9721352537600212,3521.0370941514993,0.0016292464611884095,0.2375764334516675,3.6921060141282807,2.632346450379014,6915.751140810865,4.460047023836172e-07,0
7242.02,886.175312833884,292.3406517641477,-6.865855978813918,-1.2403224560126396,7.416766508437181,1.4999999907809827,0.49999999078098256,9.219016815940065e-09,9.55335877292201e-19,-7.407354797136108e-28,294.03605916360124,288.59454288406266,273,1.9949999999999986,2.138508797231391,3551.248874687319,0.0019073476984155114,0.3115559867845228,-9.390077146092759,351.14382347842553,7515.517287963814,-1.0614454194265167e-06,0
7291.355,957.4538224792228,318.55225432825335,1.1579200162540666,-3.038250901241401,1.6647133057194918,1.4999999893167164,0.499999989316721,1.0683279122555617e-08,2.2009488354811226e-18,0.0,296.40170371975677,289.6513718275626,273,1.9949999999999986,2.2675513063826807,3573.8875041982365,0.0022036235661110444,0.3987949232165526,0.6123844207764699,210.58912058069166,8119.938992375024,6.522355872403369e-08,0
7340.6900000000005,1031.3027235118564,342.9356222422177,3.9189254628940597,-5.257644822927776,-8.449550360456497,1.4999999877634456,0.49999998776344795,1.223655069294949e-08,3.7840907580331016e-18,0.0,293.0932454930552,292.3539106586541,273,1.9949999999999986,2.3431693633469752,3586.871716984559,0.0025176517220339327,0.5002023068842596,0.4047423677959252,-5.934614721044056,8746.15689245647,4.085540000331637e-08,0
7390.025,1110.6415500916337,370.6890114009324,5.3180874194545895,-5.368704907984383,-7.931393597181763,1.4999999861211726,0.49999998612116914,1.3878831527121635e-08,5.704761644948233e-18,0.0,295.9400116012642,294.7549303037684,273,1.9949999999999986,2.257373571145835,3572.124659768572,0.0028490799389630775,0.616664365054578,15.165470697139808,19.155360336065982,9418.92781634279,1.458134000707576e-06,0
7439.36,1186.531791092127,394.3406100929406,3.4226704024827264,-1.4801886790273548,1.7219704283877593,1.4999999843898697,0.4999999843898766,1.561012162507207e-08,7.962961496226377e-18,0.0,296.18642799234084,289.6758585476688,273,1.9949999999999986,2.479834101357651,3609.8676906315013,0.0031976160153879595,0.7490482183022193,18.2288743446839,403.23359111536143,10062.455704929827,1.6767261832370106e-06,0
7488.695,1271.5418046637433,417.14165089297796,-1.8023624343204707,-4.821448883124072,-3.452488966234438,1.4999999825695807,0.49999998256957945,1.7430420986800808e-08,1.0558690311867687e-17,0.0,297.7842260711785,287.40056390608834,273,1.9949999999999986,2.644487594369572,3636.8606362219107,0.0035630184630814237,0.8982050907561736,-12.555845240372625,1226.9885974345482,10783.316698666058,-1.1090730657871868e-06,0
7538.03,1340.6939862783154,438.24260107160484,-5.757812920326355,-4.454932716890625,1.8062602901465916,1.499999980660264,0.4999999806602697,1.93397296123078e-08,1.3491948091872056e-17,0.0,298.2538647956254,289.8902850390703,273,1.9949999999999986,2.4433800096199616,3603.7895857090875,0.003945087864435105,1.0649730417538172,-2.8445214597468813,1366.9280428651466,11369.7077397134,-2.4209579850810117e-07,0
